"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2024-02-10,"15:47:00","X4","TX",16.4
2024-02-10,"23:36:00","X4","TN",10.5
2024-02-10,NA,"X4","HRM",70
2024-02-10,"05:30:00","X4","HRX",100
2024-02-10,"17:03:00","X4","HRN",40
2024-02-10,NA,"X4","PM",986.4
2024-02-10,"23:58:00","X4","PX",995.6
2024-02-10,"04:20:00","X4","PN",980.2
2024-02-10,NA,"X4","PPT",1
2024-02-10,NA,"X4","RS24h",6
2024-02-10,NA,"X4","VVM10",2.5
2024-02-10,NA,"X4","DVM10",289
2024-02-10,"16:30:00","X4","VVX10",13.4
2024-02-10,"16:30:00","X4","DVVX10",303
2024-02-10,NA,"X8","TM",12.6
2024-02-10,"14:11:00","X8","TX",16.3
2024-02-10,"23:58:00","X8","TN",9.6
2024-02-10,NA,"X8","HRM",71
2024-02-10,"06:30:00","X8","HRX",100
2024-02-10,"17:50:00","X8","HRN",40
2024-02-10,NA,"X8","PM",980.7
2024-02-10,"23:59:00","X8","PX",990
2024-02-10,"04:51:00","X8","PN",974.6
2024-02-10,NA,"X8","PPT",1.3
2024-02-10,NA,"X8","RS24h",6.5
2024-02-10,NA,"X8","VVM10",3.4
2024-02-10,NA,"X8","DVM10",289
2024-02-10,"15:38:00","X8","VVX10",13
2024-02-10,"15:38:00","X8","DVVX10",294
2024-02-11,NA,"D5","TM",8.9
2024-02-11,"14:45:00","D5","TX",13.9
2024-02-11,"07:12:00","D5","TN",5.4
2024-02-11,NA,"D5","HRM",55
2024-02-11,"05:58:00","D5","HRX",67
2024-02-11,"14:30:00","D5","HRN",42
2024-02-11,NA,"D5","PM",956.1
2024-02-11,"21:30:00","D5","PX",960
2024-02-11,"00:00:00","D5","PN",950.9
2024-02-11,NA,"D5","PPT",0
2024-02-11,NA,"D5","RS24h",13.9
2024-02-11,NA,"D5","VVM10",4.6
2024-02-11,NA,"D5","DVM10",286
2024-02-11,"07:31:00","D5","VVX10",14.6
2024-02-11,"07:31:00","D5","DVVX10",337
2024-02-11,NA,"X2","TM",12.4
2024-02-11,"13:29:00","X2","TX",16.4
2024-02-11,"23:30:00","X2","TN",9.4
2024-02-11,NA,"X2","HRM",47
2024-02-11,"23:42:00","X2","HRX",62
2024-02-11,"13:30:00","X2","HRN",35
2024-02-11,NA,"X4","TM",12.6
2024-02-11,"14:21:00","X4","TX",16.5
2024-02-11,"07:09:00","X4","TN",9.6
2024-02-11,NA,"X4","HRM",43
2024-02-11,"23:50:00","X4","HRX",50
2024-02-11,"13:31:00","X4","HRN",33
2024-02-11,NA,"X4","PM",1000.6
2024-02-11,"23:53:00","X4","PX",1004.8
2024-02-11,"00:30:00","X4","PN",995.3
2024-02-11,NA,"X4","PPT",0
2024-02-11,NA,"X4","RS24h",13.9
2024-02-11,NA,"X4","VVM10",4.7
2024-02-11,NA,"X4","DVM10",299
2024-02-11,"05:08:00","X4","VVX10",17.4
2024-02-11,"05:08:00","X4","DVVX10",309
2024-02-11,NA,"X8","TM",11.7
2024-02-11,"14:56:00","X8","TX",16.2
2024-02-11,"23:54:00","X8","TN",8.9
2024-02-11,NA,"X8","HRM",45
2024-02-11,"23:55:00","X8","HRX",55
2024-02-11,"14:57:00","X8","HRN",35
2024-02-11,NA,"X8","PM",995.1
2024-02-11,"23:54:00","X8","PX",998.9
2024-02-11,"00:00:00","X8","PN",989.9
2024-02-11,NA,"X8","PPT",0
2024-02-11,NA,"X8","RS24h",13.7
2024-02-11,NA,"X8","VVM10",5.2
2024-02-11,NA,"X8","DVM10",301
2024-02-11,"09:09:00","X8","VVX10",16.6
2024-02-11,"09:09:00","X8","DVVX10",298
2024-02-12,NA,"D5","TM",11.1
2024-02-12,"14:19:00","D5","TX",17.9
2024-02-12,"07:03:00","D5","TN",6.6
2024-02-12,NA,"D5","HRM",57
2024-02-12,"23:46:00","D5","HRX",89
2024-02-12,"14:28:00","D5","HRN",40
2024-02-12,NA,"D5","PM",960.4
2024-02-12,"23:57:00","D5","PX",968.6
2024-02-12,"06:02:00","D5","PN",956.7
2024-02-12,NA,"D5","PPT",0
2024-02-12,NA,"D5","RS24h",13.9
2024-02-12,NA,"D5","VVM10",3
2024-02-12,NA,"D5","DVM10",268
2024-02-12,"21:03:00","D5","VVX10",12.5
2024-02-12,"21:03:00","D5","DVVX10",310
2024-02-12,NA,"X2","TM",13.7
2024-02-12,"14:31:00","X2","TX",20.3
2024-02-12,"06:36:00","X2","TN",8.9
2024-02-12,NA,"X2","HRM",59
2024-02-12,"23:50:00","X2","HRX",92
2024-02-12,"14:32:00","X2","HRN",34
2024-02-12,NA,"X4","TM",14.2
2024-02-12,"14:47:00","X4","TX",20.4
2024-02-12,"07:01:00","X4","TN",10.3
2024-02-12,NA,"X4","HRM",53
2024-02-12,"22:53:00","X4","HRX",85
2024-02-12,"14:47:00","X4","HRN",32
2024-02-12,NA,"X4","PM",1005
2024-02-12,"23:59:00","X4","PX",1013.5
2024-02-12,"13:07:00","X4","PN",1001.5
2024-02-12,NA,"X4","PPT",0
2024-02-12,NA,"X4","RS24h",13.6
2024-02-12,NA,"X4","VVM10",2.3
2024-02-12,NA,"X4","DVM10",290
2024-02-12,"13:27:00","X4","VVX10",14.4
2024-02-12,"13:27:00","X4","DVVX10",323
2024-02-12,NA,"X8","TM",13.5
2024-02-12,"14:16:00","X8","TX",19.7
2024-02-12,"04:20:00","X8","TN",7.7
2024-02-12,NA,"X8","HRM",51
2024-02-12,"22:37:00","X8","HRX",82
2024-02-12,"14:34:00","X8","HRN",34
2024-02-12,NA,"X8","PM",999.2
2024-02-12,"23:58:00","X8","PX",1007.6
2024-02-12,"13:08:00","X8","PN",995.9
2024-02-12,NA,"X8","PPT",0
2024-02-12,NA,"X8","RS24h",13.7
2024-02-12,NA,"X8","VVM10",3
2024-02-12,NA,"X8","DVM10",296
2024-02-12,"14:23:00","X8","VVX10",14.5
2024-02-12,"14:23:00","X8","DVVX10",288
2024-02-13,NA,"D5","TM",12
2024-02-13,"13:40:00","D5","TX",17.6
2024-02-13,"07:00:00","D5","TN",8.7
2024-02-13,NA,"D5","HRM",74
2024-02-13,"05:32:00","D5","HRX",99
2024-02-13,"11:54:00","D5","HRN",55
2024-02-13,NA,"D5","PM",972.6
2024-02-13,"23:53:00","D5","PX",975.5
2024-02-13,"00:01:00","D5","PN",968.5
2024-02-13,NA,"D5","PPT",0
2024-02-13,NA,"D5","RS24h",12.8
2024-02-13,NA,"D5","VVM10",2.7
2024-02-13,NA,"D5","DVM10",265
2024-02-13,"11:44:00","D5","VVX10",7.5
2024-02-13,"11:44:00","D5","DVVX10",190
2024-02-13,NA,"X2","TM",13.1
2024-02-13,"12:17:00","X2","TX",17.6
2024-02-13,"00:26:00","X2","TN",10.1
2024-02-13,NA,"X2","HRM",74
2024-02-13,"01:01:00","X2","HRX",92
2024-02-13,"11:23:00","X2","HRN",60
2024-02-13,NA,"X4","TM",13.6
2024-02-13,"12:53:00","X4","TX",16.4
2024-02-13,"23:53:00","X4","TN",11.9
2024-02-13,NA,"X4","HRM",70
2024-02-13,"23:02:00","X4","HRX",82
2024-02-13,"09:27:00","X4","HRN",57
2024-02-13,NA,"X4","PM",1017.5
2024-02-13,"22:30:00","X4","PX",1020.4
2024-02-13,"00:07:00","X4","PN",1013.3
2024-02-13,NA,"X4","PPT",0
2024-02-13,NA,"X4","RS24h",11.8
2024-02-13,NA,"X4","VVM10",1.6
2024-02-13,NA,"X4","DVM10",253
2024-02-13,"11:59:00","X4","VVX10",6.7
2024-02-13,"11:59:00","X4","DVVX10",158
2024-02-13,NA,"X8","TM",12.6
2024-02-13,"11:15:00","X8","TX",17.4
2024-02-13,"23:08:00","X8","TN",9.7
2024-02-13,NA,"X8","HRM",75
2024-02-13,"21:38:00","X8","HRX",99
2024-02-13,"11:15:00","X8","HRN",54
2024-02-13,NA,"X8","PM",1011.7
2024-02-13,"21:33:00","X8","PX",1014.5
2024-02-13,"00:04:00","X8","PN",1007.5
2024-02-13,NA,"X8","PPT",0
2024-02-13,NA,"X8","RS24h",11.9
2024-02-13,NA,"X8","VVM10",1.3
2024-02-13,NA,"X8","DVM10",260
2024-02-13,"12:05:00","X8","VVX10",5.1
2024-02-13,"12:05:00","X8","DVVX10",190
2024-02-14,NA,"D5","TM",15.4
2024-02-14,"13:36:00","D5","TX",21.1
2024-02-14,"00:54:00","D5","TN",12.1
2024-02-14,NA,"D5","HRM",58
2024-02-14,"22:38:00","D5","HRX",78
2024-02-14,"12:00:00","D5","HRN",41
2024-02-14,NA,"D5","PM",975.6
2024-02-14,"10:36:00","D5","PX",977.3
2024-02-14,"23:57:00","D5","PN",973.8
2024-02-14,NA,"D5","PPT",0
2024-02-14,NA,"D5","RS24h",13.2
2024-02-14,NA,"D5","VVM10",3.4
2024-02-14,NA,"D5","DVM10",278
2024-02-14,"08:45:00","D5","VVX10",7.8
2024-02-14,"08:45:00","D5","DVVX10",308
2024-02-14,NA,"X2","TM",13.2
2024-02-14,"13:01:00","X2","TX",20.1
2024-02-14,"07:02:00","X2","TN",8.2
2024-02-14,NA,"X2","HRM",80
2024-02-14,"23:32:00","X2","HRX",96
2024-02-14,"11:23:00","X2","HRN",46
2024-02-14,NA,"X4","TM",14.8
2024-02-14,"12:55:00","X4","TX",20.5
2024-02-14,"05:14:00","X4","TN",11.3
2024-02-14,NA,"X4","HRM",72
2024-02-14,"23:30:00","X4","HRX",100
2024-02-14,"13:19:00","X4","HRN",45
2024-02-14,NA,"X4","PM",1020.2
2024-02-14,"10:00:00","X4","PX",1022
2024-02-14,"23:56:00","X4","PN",1018.5
2024-02-14,NA,"X4","PPT",0
2024-02-14,NA,"X4","RS24h",13.1
2024-02-14,NA,"X4","VVM10",1
2024-02-14,NA,"X4","DVM10",207
2024-02-14,"13:58:00","X4","VVX10",5.5
2024-02-14,"13:58:00","X4","DVVX10",270
2024-02-14,NA,"X8","TM",14.3
2024-02-14,"11:54:00","X8","TX",21.9
2024-02-14,"05:30:00","X8","TN",9.7
2024-02-14,NA,"X8","HRM",75
2024-02-14,"23:30:00","X8","HRX",100
2024-02-14,"11:31:00","X8","HRN",38
2024-02-14,NA,"X8","PM",1014.4
2024-02-14,"10:00:00","X8","PX",1016.1
2024-02-14,"23:58:00","X8","PN",1012.6
2024-02-14,NA,"X8","PPT",0
2024-02-14,NA,"X8","RS24h",13
2024-02-14,NA,"X8","VVM10",1.1
2024-02-14,NA,"X8","DVM10",231
2024-02-14,"12:04:00","X8","VVX10",5.2
2024-02-14,"12:04:00","X8","DVVX10",173
2024-02-15,NA,"D5","TM",14
2024-02-15,"13:05:00","D5","TX",20.5
2024-02-15,"23:08:00","D5","TN",10.5
2024-02-15,NA,"D5","HRM",68
2024-02-15,"23:30:00","D5","HRX",100
2024-02-15,"12:17:00","D5","HRN",35
2024-02-15,NA,"D5","PM",971.1
2024-02-15,"00:00:00","D5","PX",973.8
2024-02-15,"23:59:00","D5","PN",968.8
2024-02-15,NA,"D5","PPT",0
2024-02-15,NA,"D5","RS24h",10.1
2024-02-15,NA,"D5","VVM10",2.8
2024-02-15,NA,"D5","DVM10",226
2024-02-15,"09:36:00","D5","VVX10",6.5
2024-02-15,"09:36:00","D5","DVVX10",228
2024-02-15,NA,"X2","TM",14.1
2024-02-15,"12:00:00","X2","TX",20.5
2024-02-15,"23:43:00","X2","TN",11.5
2024-02-15,NA,"X2","HRM",83
2024-02-15,"01:04:00","X2","HRX",97
2024-02-15,"11:51:00","X2","HRN",48
2024-02-15,NA,"X4","TM",14.7
2024-02-15,"11:57:00","X4","TX",20.2
2024-02-15,"07:32:00","X4","TN",12.3
2024-02-15,NA,"X4","HRM",80
2024-02-15,"07:30:00","X4","HRX",100
2024-02-15,"12:06:00","X4","HRN",39
2024-02-15,NA,"X4","PM",1015.7
2024-02-15,"00:53:00","X4","PX",1018.6
2024-02-15,"23:59:00","X4","PN",1013.5
2024-02-15,NA,"X4","PPT",0
2024-02-15,NA,"X4","RS24h",9.9
2024-02-15,NA,"X4","VVM10",1.4
2024-02-15,NA,"X4","DVM10",141
2024-02-15,"13:07:00","X4","VVX10",4.5
2024-02-15,"13:07:00","X4","DVVX10",111
2024-02-15,NA,"X8","TM",14.5
2024-02-15,"12:31:00","X8","TX",21.3
2024-02-15,"05:48:00","X8","TN",10.4
2024-02-15,NA,"X8","HRM",77
2024-02-15,"05:30:00","X8","HRX",100
2024-02-15,"12:32:00","X8","HRN",33
2024-02-15,NA,"X8","PM",1009.9
2024-02-15,"00:39:00","X8","PX",1012.8
2024-02-15,"23:54:00","X8","PN",1007.7
2024-02-15,NA,"X8","PPT",0
2024-02-15,NA,"X8","RS24h",9.7
2024-02-15,NA,"X8","VVM10",1.3
2024-02-15,NA,"X8","DVM10",152
2024-02-15,"21:33:00","X8","VVX10",4.9
2024-02-15,"21:33:00","X8","DVVX10",77
2024-02-16,NA,"D5","TM",11.2
2024-02-16,"12:30:00","D5","TX",13.6
2024-02-16,"21:50:00","D5","TN",10
2024-02-16,NA,"D5","HRM",91
2024-02-16,"20:30:00","D5","HRX",100
2024-02-16,"12:04:00","D5","HRN",64
2024-02-16,NA,"D5","PM",971.3
2024-02-16,"23:45:00","D5","PX",975.5
2024-02-16,"03:44:00","D5","PN",968
2024-02-16,NA,"D5","PPT",2
2024-02-16,NA,"D5","RS24h",4.1
2024-02-16,NA,"D5","VVM10",3.9
2024-02-16,NA,"D5","DVM10",42
2024-02-16,"23:53:00","D5","VVX10",11
2024-02-16,"23:53:00","D5","DVVX10",331
2024-02-16,NA,"X2","TM",13.9
2024-02-16,"10:42:00","X2","TX",16.2
2024-02-16,"00:00:00","X2","TN",11.7
2024-02-16,NA,"X2","HRM",80
2024-02-16,"23:39:00","X2","HRX",93
2024-02-16,"10:43:00","X2","HRN",60
2024-02-16,NA,"X4","TM",14.1
2024-02-16,"10:45:00","X4","TX",16.3
2024-02-16,"07:00:00","X4","TN",13.3
2024-02-16,NA,"X4","HRM",81
2024-02-16,"20:00:00","X4","HRX",100
2024-02-16,"10:32:00","X4","HRN",56
2024-02-16,NA,"X4","PM",1016.1
2024-02-16,"23:47:00","X4","PX",1020.2
2024-02-16,"03:50:00","X4","PN",1012.7
2024-02-16,NA,"X4","PPT",0.8
2024-02-16,NA,"X4","RS24h",5
2024-02-16,NA,"X4","VVM10",1.6
2024-02-16,NA,"X4","DVM10",64
2024-02-16,"09:19:00","X4","VVX10",5.3
2024-02-16,"09:19:00","X4","DVVX10",53
2024-02-16,NA,"X8","TM",13.9
2024-02-16,"12:05:00","X8","TX",16.6
2024-02-16,"22:16:00","X8","TN",12.3
2024-02-16,NA,"X8","HRM",83
2024-02-16,"20:55:00","X8","HRX",100
2024-02-16,"11:36:00","X8","HRN",53
2024-02-16,NA,"X8","PM",1010.3
2024-02-16,"23:58:00","X8","PX",1014.3
2024-02-16,"03:42:00","X8","PN",1006.8
2024-02-16,NA,"X8","PPT",1.8
2024-02-16,NA,"X8","RS24h",4.5
2024-02-16,NA,"X8","VVM10",1.9
2024-02-16,NA,"X8","DVM10",55
2024-02-16,"21:56:00","X8","VVX10",7.4
2024-02-16,"21:56:00","X8","DVVX10",310
2024-02-17,NA,"D5","TM",12.7
2024-02-17,"14:19:00","D5","TX",19
2024-02-17,"08:32:00","D5","TN",9.4
2024-02-17,NA,"D5","HRM",69
2024-02-17,"00:47:00","D5","HRX",92
2024-02-17,"14:24:00","D5","HRN",45
2024-02-17,NA,"D5","PM",979.2
2024-02-17,"23:31:00","D5","PX",983.3
2024-02-17,"01:54:00","D5","PN",975.2
2024-02-17,NA,"D5","PPT",1.4
2024-02-17,NA,"D5","RS24h",13
2024-02-17,NA,"D5","VVM10",6.5
2024-02-17,NA,"D5","DVM10",314
2024-02-17,"08:49:00","D5","VVX10",13.4
2024-02-17,"08:49:00","D5","DVVX10",323
2024-02-17,NA,"X2","TM",14.4
2024-02-17,"12:32:00","X2","TX",20.8
2024-02-17,"23:57:00","X2","TN",10.9
2024-02-17,NA,"X2","HRM",74
2024-02-17,"04:12:00","X2","HRX",94
2024-02-17,"11:31:00","X2","HRN",41
2024-02-17,NA,"X4","TM",15.3
2024-02-17,"13:00:00","X4","TX",21
2024-02-17,"06:37:00","X4","TN",12.9
2024-02-17,NA,"X4","HRM",63
2024-02-17,"03:33:00","X4","HRX",80
2024-02-17,"13:00:00","X4","HRN",38
2024-02-17,NA,"X4","PM",1024
2024-02-17,"23:35:00","X4","PX",1028.4
2024-02-17,"01:38:00","X4","PN",1020
2024-02-17,NA,"X4","PPT",0.9
2024-02-17,NA,"X4","RS24h",13.3
2024-02-17,NA,"X4","VVM10",1.3
2024-02-17,NA,"X4","DVM10",217
2024-02-17,"14:38:00","X4","VVX10",6.1
2024-02-17,"14:38:00","X4","DVVX10",107
2024-02-17,NA,"X8","TM",14.6
2024-02-17,"14:31:00","X8","TX",21
2024-02-17,"06:28:00","X8","TN",11.8
2024-02-17,NA,"X8","HRM",67
2024-02-17,"03:57:00","X8","HRX",89
2024-02-17,"14:25:00","X8","HRN",37
2024-02-17,NA,"X8","PM",1018.2
2024-02-17,"23:30:00","X8","PX",1022.6
2024-02-17,"02:00:00","X8","PN",1014
2024-02-17,NA,"X8","PPT",0.7
2024-02-17,NA,"X8","RS24h",12.9
2024-02-17,NA,"X8","VVM10",2.8
2024-02-17,NA,"X8","DVM10",292
2024-02-17,"08:20:00","X8","VVX10",10.1
2024-02-17,"08:20:00","X8","DVVX10",311
2024-02-18,NA,"D5","TM",13.4
2024-02-18,"12:33:00","D5","TX",19.1
2024-02-18,"06:34:00","D5","TN",10.1
2024-02-18,NA,"D5","HRM",56
2024-02-18,"07:16:00","D5","HRX",68
2024-02-18,"12:11:00","D5","HRN",40
2024-02-18,NA,"D5","PM",983.1
2024-02-18,"10:51:00","D5","PX",984.6
2024-02-18,"23:57:00","D5","PN",981.5
2024-02-18,NA,"D5","PPT",0
2024-02-18,NA,"D5","RS24h",13.3
2024-02-18,NA,"D5","VVM10",5.2
2024-02-18,NA,"D5","DVM10",290
2024-02-18,"08:27:00","D5","VVX10",10.6
2024-02-18,"08:27:00","D5","DVVX10",318
2024-02-18,NA,"X2","TM",14
2024-02-18,"11:10:00","X2","TX",19.9
2024-02-18,"06:30:00","X2","TN",8.8
2024-02-18,NA,"X2","HRM",67
2024-02-18,"03:00:00","X2","HRX",92
2024-02-18,"11:22:00","X2","HRN",39
2024-02-18,NA,"X4","TM",15.4
2024-02-18,"11:47:00","X4","TX",19.1
2024-02-18,"04:25:00","X4","TN",12.1
2024-02-18,NA,"X4","HRM",54
2024-02-18,"03:00:00","X4","HRX",75
2024-02-18,"10:32:00","X4","HRN",37
2024-02-18,NA,"X4","PM",1028.2
2024-02-18,"09:01:00","X4","PX",1029.7
2024-02-18,"23:56:00","X4","PN",1026.8
2024-02-18,NA,"X4","PPT",0
2024-02-18,NA,"X4","RS24h",13.4
2024-02-18,NA,"X4","VVM10",1.9
2024-02-18,NA,"X4","DVM10",265
2024-02-18,"09:26:00","X4","VVX10",8.1
2024-02-18,"09:26:00","X4","DVVX10",313
2024-02-18,NA,"X8","TM",14.7
2024-02-18,"11:48:00","X8","TX",19.2
2024-02-18,"04:49:00","X8","TN",9.7
2024-02-18,NA,"X8","HRM",56
2024-02-18,"04:49:00","X8","HRX",80
2024-02-18,"11:05:00","X8","HRN",39
2024-02-18,NA,"X8","PM",1022.4
2024-02-18,"10:50:00","X8","PX",1023.9
2024-02-18,"23:58:00","X8","PN",1021
2024-02-18,NA,"X8","PPT",0
2024-02-18,NA,"X8","RS24h",13.1
2024-02-18,NA,"X8","VVM10",2.3
2024-02-18,NA,"X8","DVM10",278
2024-02-18,"08:31:00","X8","VVX10",7.6
2024-02-18,"08:31:00","X8","DVVX10",324
2024-02-19,NA,"D5","TM",14.3
2024-02-19,"14:16:00","D5","TX",20.8
2024-02-19,"02:59:00","D5","TN",11.1
2024-02-19,NA,"D5","HRM",55
2024-02-19,"18:16:00","D5","HRX",74
2024-02-19,"13:52:00","D5","HRN",39
2024-02-19,NA,"D5","PM",981.1
2024-02-19,"11:00:00","D5","PX",982.5
2024-02-19,"23:42:00","D5","PN",979.6
2024-02-19,NA,"D5","PPT",0
2024-02-19,NA,"D5","RS24h",11.3
2024-02-19,NA,"D5","VVM10",2.9
2024-02-19,NA,"D5","DVM10",276
2024-02-19,"00:12:00","D5","VVX10",9.4
2024-02-19,"00:12:00","D5","DVVX10",312
2024-02-19,NA,"X2","TM",13.9
2024-02-19,"10:54:00","X2","TX",18.6
2024-02-19,"23:49:00","X2","TN",10.6
2024-02-19,NA,"X2","HRM",70
2024-02-19,"23:11:00","X2","HRX",91
2024-02-19,"15:02:00","X2","HRN",45
2024-02-19,NA,"X4","TM",15.1
2024-02-19,"11:28:00","X4","TX",18.6
2024-02-19,"22:49:00","X4","TN",13.2
2024-02-19,NA,"X4","HRM",59
2024-02-19,"18:00:00","X4","HRX",83
2024-02-19,"15:17:00","X4","HRN",36
2024-02-19,NA,"X4","PM",1026.1
2024-02-19,"09:08:00","X4","PX",1027.6
2024-02-19,"23:53:00","X4","PN",1024.5
2024-02-19,NA,"X4","PPT",0
2024-02-19,NA,"X4","RS24h",11.1
2024-02-19,NA,"X4","VVM10",1
2024-02-19,NA,"X4","DVM10",151
2024-02-19,"14:40:00","X4","VVX10",4.5
2024-02-19,"14:40:00","X4","DVVX10",170
2024-02-19,NA,"X8","TM",14.5
2024-02-19,"13:00:00","X8","TX",20.1
2024-02-19,"23:48:00","X8","TN",10.9
2024-02-19,NA,"X8","HRM",58
2024-02-19,"18:31:00","X8","HRX",75
2024-02-19,"12:02:00","X8","HRN",36
2024-02-19,NA,"X8","PM",1020.3
2024-02-19,"09:49:00","X8","PX",1021.7
2024-02-19,"23:44:00","X8","PN",1018.6
2024-02-19,NA,"X8","PPT",0
2024-02-19,NA,"X8","RS24h",11
2024-02-19,NA,"X8","VVM10",0.9
2024-02-19,NA,"X8","DVM10",221
2024-02-19,"13:36:00","X8","VVX10",4.3
2024-02-19,"13:36:00","X8","DVVX10",162
2024-02-20,NA,"D5","TM",12.7
2024-02-20,"13:04:00","D5","TX",18.6
2024-02-20,"06:30:00","D5","TN",9
2024-02-20,NA,"D5","HRM",64
2024-02-20,"07:34:00","D5","HRX",94
2024-02-20,"21:06:00","D5","HRN",48
2024-02-20,NA,"D5","PM",978.8
2024-02-20,"00:01:00","D5","PX",979.7
2024-02-20,"14:17:00","D5","PN",977.5
2024-02-20,NA,"D5","PPT",0
2024-02-20,NA,"D5","RS24h",14.4
2024-02-20,NA,"D5","VVM10",3.8
2024-02-20,NA,"D5","DVM10",266
2024-02-20,"00:45:00","D5","VVX10",12.5
2024-02-20,"00:45:00","D5","DVVX10",337
2024-02-20,NA,"X2","TM",13.6
2024-02-20,"11:49:00","X2","TX",19
2024-02-20,"03:16:00","X2","TN",9.9
2024-02-20,NA,"X2","HRM",72
2024-02-20,"00:00:00","X2","HRX",89
2024-02-20,"14:06:00","X2","HRN",51
2024-02-20,NA,"X4","TM",14.4
2024-02-20,"14:55:00","X4","TX",17.8
2024-02-20,"04:04:00","X4","TN",11.6
2024-02-20,NA,"X4","HRM",66
2024-02-20,"06:17:00","X4","HRX",85
2024-02-20,"14:57:00","X4","HRN",49
2024-02-20,NA,"X4","PM",1023.8
2024-02-20,"08:07:00","X4","PX",1024.7
2024-02-20,"14:19:00","X4","PN",1022.4
2024-02-20,NA,"X4","PPT",0
2024-02-20,NA,"X4","RS24h",14.1
2024-02-20,NA,"X4","VVM10",1.5
2024-02-20,NA,"X4","DVM10",240
2024-02-20,"13:16:00","X4","VVX10",6.9
2024-02-20,"13:16:00","X4","DVVX10",204
2024-02-20,NA,"X8","TM",13.7
2024-02-20,"13:38:00","X8","TX",17.9
2024-02-20,"07:04:00","X8","TN",10.4
2024-02-20,NA,"X8","HRM",68
2024-02-20,"20:06:00","X8","HRX",88
2024-02-20,"14:35:00","X8","HRN",52
2024-02-20,NA,"X8","PM",1018
2024-02-20,"09:52:00","X8","PX",1018.8
2024-02-20,"14:19:00","X8","PN",1016.7
2024-02-20,NA,"X8","PPT",0
2024-02-20,NA,"X8","RS24h",13.7
2024-02-20,NA,"X8","VVM10",1.7
2024-02-20,NA,"X8","DVM10",272
2024-02-20,"13:40:00","X8","VVX10",7.2
2024-02-20,"13:40:00","X8","DVVX10",224
2024-02-21,NA,"D5","TM",11.3
2024-02-21,"12:09:00","D5","TX",16.1
2024-02-21,"06:29:00","D5","TN",9
2024-02-21,NA,"D5","HRM",79
2024-02-21,"17:30:00","D5","HRX",100
2024-02-21,"12:00:00","D5","HRN",52
2024-02-21,NA,"D5","PM",975.5
2024-02-21,"00:03:00","D5","PX",978.9
2024-02-21,"23:47:00","D5","PN",971.2
2024-02-21,NA,"D5","PPT",0
2024-02-21,NA,"D5","RS24h",12.2
2024-02-21,NA,"D5","VVM10",5.7
2024-02-21,NA,"D5","DVM10",251
2024-02-21,"12:09:00","D5","VVX10",10.8
2024-02-21,"12:09:00","D5","DVVX10",207
2024-02-21,NA,"X2","TM",13.1
2024-02-21,"12:15:00","X2","TX",18.2
2024-02-21,"05:03:00","X2","TN",9.3
2024-02-21,NA,"X2","HRM",76
2024-02-21,"02:34:00","X2","HRX",93
2024-02-21,"12:16:00","X2","HRN",49
2024-02-21,NA,"X4","TM",14
2024-02-21,"12:17:00","X4","TX",17.1
2024-02-21,"06:16:00","X4","TN",12.2
2024-02-21,NA,"X4","HRM",69
2024-02-21,"17:54:00","X4","HRX",80
2024-02-21,"13:01:00","X4","HRN",48
2024-02-21,NA,"X4","PM",1020.6
2024-02-21,"00:00:00","X4","PX",1024
2024-02-21,"23:44:00","X4","PN",1016.2
2024-02-21,NA,"X4","PPT",0
2024-02-21,NA,"X4","RS24h",12.2
2024-02-21,NA,"X4","VVM10",2.4
2024-02-21,NA,"X4","DVM10",251
2024-02-21,"12:21:00","X4","VVX10",10.6
2024-02-21,"12:21:00","X4","DVVX10",240
2024-02-21,NA,"X8","TM",13.1
2024-02-21,"11:12:00","X8","TX",17.3
2024-02-21,"06:07:00","X8","TN",10.1
2024-02-21,NA,"X8","HRM",77
2024-02-21,"06:10:00","X8","HRX",94
2024-02-21,"12:14:00","X8","HRN",51
2024-02-21,NA,"X8","PM",1014.8
2024-02-21,"00:01:00","X8","PX",1018.1
2024-02-21,"23:59:00","X8","PN",1010.4
2024-02-21,NA,"X8","PPT",0
2024-02-21,NA,"X8","RS24h",12.1
2024-02-21,NA,"X8","VVM10",2.6
2024-02-21,NA,"X8","DVM10",255
2024-02-21,"12:17:00","X8","VVX10",12.3
2024-02-21,"12:17:00","X8","DVVX10",214
2024-02-22,NA,"D5","TM",13.6
2024-02-22,"11:56:00","D5","TX",18.7
2024-02-22,"06:55:00","D5","TN",9.5
2024-02-22,NA,"D5","HRM",63
2024-02-22,"23:44:00","D5","HRX",100
2024-02-22,"14:48:00","D5","HRN",38
2024-02-22,NA,"D5","PM",962
2024-02-22,"00:00:00","D5","PX",971.3
2024-02-22,"23:07:00","D5","PN",956
2024-02-22,NA,"D5","PPT",0
2024-02-22,NA,"D5","RS24h",10.1
2024-02-22,NA,"D5","VVM10",4.2
2024-02-22,NA,"D5","DVM10",254
2024-02-22,"14:08:00","D5","VVX10",11.2
2024-02-22,"14:08:00","D5","DVVX10",268
2024-02-22,NA,"X2","TM",14.1
2024-02-22,"13:13:00","X2","TX",18
2024-02-22,"04:16:00","X2","TN",11.9
2024-02-22,NA,"X2","HRM",79
2024-02-22,"21:23:00","X2","HRX",91
2024-02-22,"13:14:00","X2","HRN",60
2024-02-22,NA,"X4","TM",14.4
